game_id,city_id,city_name,FLAG,role,message,tabooWords,message_id,user_name,mes_time
984218,39,Wellington,,guesser,Wellington,kiwi; cultural center; city; rural areas,95,Alcorn,18.05.2016 12:29:28
714329,111,Verona,P,describer,wine,history; love; opera; plays; culture; tourism; architecture,986,Richards,19.05.2016 20:46:07
714329,111,Verona,,guesser,Bordeaux,history; love; opera; plays; culture; tourism; architecture,987,Verkaik,19.05.2016 20:46:40
714329,111,Verona,,describer,no. star-crossed couple,history; love; opera; plays; culture; tourism; architecture,988,Richards,19.05.2016 20:47:01
714329,111,Verona,,guesser,Rome,history; love; opera; plays; culture; tourism; architecture,991,Verkaik,19.05.2016 20:48:29
714329,111,Verona,,describer,no. balcony,history; love; opera; plays; culture; tourism; architecture,992,Richards,19.05.2016 20:48:57
714329,111,Verona,,guesser,Verona,history; love; opera; plays; culture; tourism; architecture,993,Verkaik,19.05.2016 20:49:02
721896,11,Tokyo,P,describer,ramen,skyscrapers; busy; park; sushi; pop culture; subway; companies; cherry tree,300,Gillott,18.05.2016 15:31:49
721896,11,Tokyo,,guesser,Japan,skyscrapers; busy; park; sushi; pop culture; subway; companies; cherry tree,301,bismuth,18.05.2016 15:32:10
721896,11,Tokyo,,describer,no. city,skyscrapers; busy; park; sushi; pop culture; subway; companies; cherry tree,305,Gillott,18.05.2016 15:32:20
721896,11,Tokyo,,guesser,Tokyo,skyscrapers; busy; park; sushi; pop culture; subway; companies; cherry tree,307,bismuth,18.05.2016 15:32:55
584642,36,Marrakesh,P,describer,islam,food; trade; turban; tourism; cliff walls; colors; market; mosques; camel,52,Alcorn,18.05.2016 12:11:24
584642,36,Marrakesh,,guesser,Istanbul,food; trade; turban; tourism; cliff walls; colors; market; mosques; camel,53,Nicolson,18.05.2016 12:12:05
584642,36,Marrakesh,,describer,no. west,food; trade; turban; tourism; cliff walls; colors; market; mosques; camel,54,Alcorn,18.05.2016 12:12:27
584642,36,Marrakesh,,guesser,Marrakesh,food; trade; turban; tourism; cliff walls; colors; market; mosques; camel,55,Nicolson,18.05.2016 12:13:40
588048,72,Warsaw,P,describer,accord,capital; ghetto; churches; politics; skyscrapers; dumpling soup; jazz clubs; religion; tourist; synangogues; vodka; poverty,2124,DavidB,20.05.2016 15:26:42
588048,72,Warsaw,,describer,pact,capital; ghetto; churches; politics; skyscrapers; dumpling soup; jazz clubs; religion; tourist; synangogues; vodka; poverty,2128,DavidB,20.05.2016 15:26:51
588048,72,Warsaw,,guesser,Aberdeen,capital; ghetto; churches; politics; skyscrapers; dumpling soup; jazz clubs; religion; tourist; synangogues; vodka; poverty,2129,Brown,20.05.2016 15:26:56
588048,72,Warsaw,,guesser,Warsaw,capital; ghetto; churches; politics; skyscrapers; dumpling soup; jazz clubs; religion; tourist; synangogues; vodka; poverty,2131,Brown,20.05.2016 15:27:10
362836,196,Perth,P,describer,koala,kangaroo; river; coral reef; beach; island; aborigines; sea; modern,2064,Nicolson,20.05.2016 15:23:10
362836,196,Perth,,guesser,Syndey,kangaroo; river; coral reef; beach; island; aborigines; sea; modern,2067,allen,20.05.2016 15:23:19
362836,196,Perth,,describer,no. western,kangaroo; river; coral reef; beach; island; aborigines; sea; modern,2072,Nicolson,20.05.2016 15:23:36
362836,196,Perth,,guesser,Perth,kangaroo; river; coral reef; beach; island; aborigines; sea; modern,2074,allen,20.05.2016 15:23:43
366902,177,Abu Dhabi,P,describer,camel,capital; oil; desert; wealth; rich; skyscrapers; mosques; island; desert; horse racing; mansions; shopping; trade; commercial center,1737,allen,20.05.2016 15:02:51
366902,177,Abu Dhabi,,guesser,Cairo,capital; oil; desert; wealth; rich; skyscrapers; mosques; island; desert; horse racing; mansions; shopping; trade; commercial center,1743,Edie,20.05.2016 15:03:05
366902,177,Abu Dhabi,,describer,no. sheikh,capital; oil; desert; wealth; rich; skyscrapers; mosques; island; desert; horse racing; mansions; shopping; trade; commercial center,1747,allen,20.05.2016 15:03:31
366902,177,Abu Dhabi,,guesser,Mecca,capital; oil; desert; wealth; rich; skyscrapers; mosques; island; desert; horse racing; mansions; shopping; trade; commercial center,1749,Edie,20.05.2016 15:03:43
366902,177,Abu Dhabi,,describer,no. money,capital; oil; desert; wealth; rich; skyscrapers; mosques; island; desert; horse racing; mansions; shopping; trade; commercial center,1750,allen,20.05.2016 15:03:57
366902,177,Abu Dhabi,,guesser,Abu Dhabi,capital; oil; desert; wealth; rich; skyscrapers; mosques; island; desert; horse racing; mansions; shopping; trade; commercial center,1754,Edie,20.05.2016 15:04:11
321416,20,Istanbul,P,describer,islam,football; earthquake; history; tobacco; kebab; empise; olive; old work; peninsula; sea,97,Alcorn,18.05.2016 12:29:58
321416,20,Istanbul,,guesser,Istanbul,football; earthquake; history; tobacco; kebab; empise; olive; old work; peninsula; sea,98,Nicolson,18.05.2016 12:30:11
